game,player 1 score,player 2 score,steps,total score
357,95.0,255.0,823,350.0
358,185.0,265.0,759,450.0
359,75.0,155.0,546,230.0
360,135.0,150.0,622,285.0
361,30.0,210.0,480,240.0
362,195.0,175.0,767,370.0
363,230.0,265.0,1019,495.0
364,75.0,65.0,449,140.0
365,165.0,190.0,711,355.0
366,15.0,185.0,500,200.0
367,190.0,285.0,821,475.0
368,70.0,225.0,711,295.0
369,60.0,85.0,477,145.0
370,105.0,205.0,589,310.0
371,60.0,150.0,605,210.0
372,60.0,120.0,475,180.0
373,185.0,230.0,698,415.0
374,100.0,210.0,753,310.0
375,80.0,175.0,559,255.0
376,60.0,120.0,489,180.0
377,105.0,185.0,511,290.0
378,80.0,140.0,553,220.0
379,115.0,200.0,649,315.0
380,60.0,155.0,653,215.0
381,60.0,15.0,343,75.0
382,105.0,155.0,519,260.0
383,135.0,280.0,821,415.0
384,45.0,230.0,619,275.0
385,80.0,185.0,574,265.0
386,65.0,170.0,663,235.0
387,180.0,285.0,1051,465.0
388,225.0,215.0,757,440.0
389,125.0,130.0,749,255.0
390,340.0,340.0,994,680.0
391,60.0,120.0,449,180.0
392,75.0,100.0,515,175.0
393,110.0,210.0,750,320.0
394,15.0,55.0,334,70.0
395,140.0,210.0,782,350.0
396,155.0,185.0,538,340.0
397,60.0,120.0,487,180.0
398,125.0,175.0,796,300.0
399,120.0,220.0,758,340.0
400,185.0,260.0,815,445.0
401,35.0,180.0,676,215.0
402,120.0,200.0,700,320.0
403,30.0,135.0,559,165.0
404,100.0,190.0,683,290.0
405,245.0,240.0,970,485.0
406,105.0,150.0,591,255.0
407,35.0,165.0,673,200.0
408,90.0,65.0,876,155.0
409,165.0,210.0,596,375.0
410,180.0,110.0,726,290.0
411,60.0,145.0,486,205.0
412,150.0,150.0,526,300.0
413,250.0,285.0,805,535.0
414,60.0,145.0,485,205.0
415,295.0,250.0,989,545.0
416,280.0,270.0,921,550.0
417,120.0,115.0,687,235.0
418,110.0,120.0,620,230.0
419,60.0,145.0,482,205.0
420,110.0,135.0,706,245.0
421,105.0,95.0,561,200.0
422,110.0,210.0,590,320.0
