game,score,steps
739,520.0,970
740,260.0,889
741,285.0,731
742,305.0,957
743,245.0,793
744,285.0,785
745,535.0,934
746,285.0,753
747,570.0,973
748,165.0,636
749,415.0,936
750,330.0,849
751,230.0,693
752,290.0,962
753,270.0,732
754,255.0,683
755,395.0,877
756,345.0,966
757,370.0,925
758,285.0,791
759,150.0,651
760,265.0,781
761,260.0,718
762,350.0,899
763,390.0,777
764,430.0,1161
765,355.0,890
766,230.0,769
767,240.0,816
768,385.0,955
769,245.0,843
770,335.0,825
771,200.0,834
772,410.0,805
773,200.0,642
774,295.0,895
775,510.0,1192
776,570.0,1749
777,195.0,704
778,340.0,1106
779,570.0,1306
780,290.0,736
781,415.0,1087
782,245.0,848
783,290.0,733
784,285.0,785
785,535.0,1317
786,720.0,1300
787,535.0,1482
788,285.0,787
789,285.0,784
790,395.0,1226
791,230.0,686
792,285.0,790
793,285.0,784
794,490.0,925
795,205.0,763
796,405.0,1041
797,290.0,734
798,365.0,969
799,365.0,1023
800,285.0,784
801,520.0,1290
802,285.0,785
803,360.0,1085
804,285.0,792
805,295.0,823
806,270.0,870
807,485.0,1100
808,255.0,813
809,315.0,905
810,405.0,1044
811,595.0,1110
812,290.0,730
813,725.0,1541
814,290.0,739
815,200.0,694
816,215.0,683
817,575.0,956
818,395.0,1142
819,420.0,1030
820,290.0,735
821,295.0,882
822,345.0,859
823,285.0,792
824,370.0,888
825,220.0,514
826,290.0,736
827,215.0,686
828,510.0,880
829,285.0,790
830,240.0,652
831,165.0,657
832,240.0,837
833,250.0,779
834,265.0,714
835,505.0,1092
836,290.0,734
837,215.0,689
838,475.0,1096
839,230.0,705
840,355.0,992
841,120.0,700
842,500.0,1069
843,290.0,733
844,260.0,795
845,285.0,944
846,415.0,988
847,240.0,796
848,580.0,1261
849,265.0,720
850,270.0,796
851,245.0,845
852,200.0,770
853,225.0,631
854,295.0,818
855,265.0,807
856,175.0,650
857,225.0,640
858,235.0,808
859,180.0,660
860,275.0,754
861,270.0,781
862,340.0,1354
863,215.0,858
864,240.0,746
865,260.0,791
866,215.0,659
867,280.0,864
868,335.0,1034
869,530.0,867
870,215.0,686
871,285.0,1025
872,285.0,788
873,120.0,525
874,220.0,656
875,390.0,1009
876,365.0,1043
877,255.0,830
878,200.0,822
879,315.0,853
880,290.0,730
881,420.0,1311
882,380.0,1205
883,690.0,1371
884,395.0,848
885,225.0,842
886,360.0,1098
887,260.0,788
888,680.0,1189
889,220.0,511
890,285.0,838
891,640.0,1354
892,285.0,787
893,285.0,786
894,325.0,1034
895,560.0,1143
896,155.0,626
897,305.0,784
898,290.0,737
899,485.0,893
900,360.0,818
901,200.0,646
902,230.0,740
903,290.0,738
904,170.0,593
905,190.0,674
906,540.0,1659
907,440.0,1072
908,285.0,755
909,260.0,637
910,420.0,958
911,260.0,795
912,285.0,839
913,425.0,791
914,415.0,987
915,285.0,784
916,215.0,654
917,200.0,782
918,225.0,699
919,225.0,623
920,230.0,669
921,280.0,910
922,195.0,695
923,295.0,947
924,290.0,739
925,290.0,888
926,285.0,783
927,240.0,721
928,485.0,1515
929,130.0,623
930,270.0,1092
931,425.0,1402
932,350.0,990
933,285.0,756
934,315.0,908
935,340.0,1058
936,285.0,790
937,180.0,631
938,290.0,731
939,215.0,682
940,285.0,783
941,285.0,791
942,360.0,1163
943,315.0,941
944,265.0,784
945,535.0,1014
946,290.0,739
947,200.0,719
948,215.0,687
949,245.0,840
950,275.0,927
951,260.0,844
952,290.0,736
953,290.0,734
954,230.0,869
955,285.0,790
956,335.0,884
957,230.0,666
958,215.0,683
959,290.0,905
960,305.0,856
961,285.0,842
962,285.0,789
963,355.0,977
964,365.0,779
965,470.0,1245
966,240.0,647
967,285.0,788
968,215.0,675
969,230.0,671
970,145.0,479
971,450.0,975
972,260.0,779
973,290.0,738
974,290.0,827
975,415.0,938
976,520.0,1627
977,145.0,661
978,285.0,787
979,290.0,734
980,275.0,817
981,180.0,588
982,245.0,842
983,395.0,846
984,265.0,737
985,250.0,786
986,75.0,383
987,205.0,759
988,275.0,837
989,280.0,760
990,285.0,789
991,285.0,783
992,290.0,731
993,215.0,685
994,265.0,995
995,215.0,682
996,485.0,869
997,290.0,730
998,245.0,749
999,700.0,1276
1000,470.0,1387
