game,score,steps
874,13.0,3294
875,9.0,3459
876,8.0,3065
877,13.0,3087
878,8.0,3314
879,11.0,3593
880,-9.0,2209
881,11.0,3379
882,6.0,3536
883,-2.0,3782
884,5.0,3322
885,6.0,3611
886,13.0,3364
887,11.0,3019
888,6.0,3273
889,12.0,2926
890,-14.0,2104
891,12.0,3083
892,-12.0,2059
893,5.0,3396
894,13.0,3055
895,9.0,3854
896,7.0,3341
897,2.0,3251
898,-9.0,2210
899,-9.0,2239
900,-9.0,2204
901,8.0,3910
902,6.0,3271
903,-4.0,3277
904,12.0,2978
905,-12.0,2055
906,6.0,3272
907,-1.0,3335
908,-11.0,2225
909,6.0,3219
910,3.0,3531
911,4.0,3432
912,5.0,3310
913,2.0,3449
914,13.0,3000
915,7.0,3531
916,4.0,3705
917,14.0,2924
918,5.0,3596
919,-3.0,3363
920,13.0,3174
921,10.0,3231
922,6.0,3430
923,-12.0,2020
924,11.0,3016
925,5.0,3322
926,14.0,3236
927,-16.0,1796
928,7.0,3082
929,11.0,3301
930,9.0,3094
931,8.0,3662
932,-9.0,2510
933,-6.0,3022
934,6.0,3273
935,6.0,3285
936,12.0,2979
937,14.0,2886
938,-1.0,3381
939,-12.0,2145
940,11.0,3346
941,8.0,3183
942,-16.0,1620
943,11.0,3513
944,3.0,3698
945,-14.0,2073
946,11.0,3109
947,12.0,2981
948,-16.0,1566
949,8.0,3237
950,-4.0,3150
951,12.0,2981
952,-6.0,3183
953,5.0,3257
954,6.0,3214
955,-17.0,1545
956,8.0,3266
957,13.0,3223
958,3.0,3432
959,-9.0,2581
960,5.0,3441
961,11.0,3057
962,12.0,3106
963,10.0,3230
964,12.0,2980
965,-16.0,1718
966,-9.0,2266
967,12.0,2977
968,9.0,3596
969,10.0,3582
970,8.0,3488
971,13.0,2847
972,9.0,3311
973,8.0,3605
974,6.0,3445
975,11.0,3109
976,10.0,3044
977,11.0,2946
978,8.0,3065
979,-4.0,3015
980,7.0,3504
981,-9.0,2211
982,-13.0,1929
983,10.0,3327
984,11.0,3513
985,14.0,3197
986,3.0,3368
987,7.0,3331
988,11.0,3192
989,15.0,3158
990,6.0,3397
991,8.0,3401
992,6.0,3561
993,10.0,2946
994,-9.0,2974
995,6.0,3546
996,12.0,3353
997,10.0,3147
998,-9.0,2206
999,4.0,3413
1000,-9.0,2200
